altitude,heading,vertical_speed,velocity,roll,pitch,yaw,g_force,event_label,label_encoded
0.006583272501879871,-0.4562809339809387,-0.7272308520192282,0.6504495745777416,-0.32787224160377704,-0.46926393380277603,-0.4466248518481569,0.0960625015710037,HIGH_SPEED,3
0.12429775144691636,-0.14590681345802792,-0.0008250759952230945,0.6523753013141905,-0.2613187197807689,-0.12309192139678464,-0.13567062969943192,-0.0171312629415695,CRUISE,0
-0.06907772775242864,2.1181051748790645,-0.10250286694030833,0.34389862588737774,0.3070292856976864,-0.022636024059980678,2.127750233206634,0.029358058442389267,CRUISE,0
-0.06759659917941388,0.827381675864089,0.04525773111528469,0.6330639405020485,2.4531804488239968,-0.07357366472939482,0.8353527248693206,0.5188878833011351,CRUISE,0
6.294627399082327,-2.400220273963281,-4.162327913118829,-0.6228614990723798,-0.40422303166971446,-1.9627351456385558,-2.400297858412118,-4.220420951499739,HIGH_ALTITUDE,1
-0.6826025774875786,-1.263004903631429,-0.1117803353017219,-1.9468277056091126,-0.2619544161152383,-0.9075645786705605,-1.2552324412740405,-0.014347362287266506,TAXI,6
-0.38736224869137953,-0.32581892763532716,2.9564055241152998,-0.04193600715912145,-0.49055597228502207,2.3635691047397556,-0.3143686915060455,-0.19258978587915918,HIGH_SPEED,3
-0.6005614266403017,-0.22475007727361745,-0.1117790877721997,-1.9468277056091126,0.08159295196413097,3.1241651192671367,-0.21301451764234652,-0.5915063737546833,LOW_SPEED,4
0.04354338032763163,-0.4333600680773002,-1.0377909521889215,0.6857926104708209,-0.5410340709379003,-0.6242951119358404,-0.4236420275434436,0.1696448169043643,HIGH_SPEED,3
-0.01107865834413432,-0.4606560633731566,-0.58176293067073,0.6248471458035486,-0.2870638610773643,-0.39169881284694624,-0.4510645750116152,0.0761385066921619,HIGH_SPEED,3
-0.0255852801646895,-0.4623645399012862,-0.46060326712393596,0.6034924050063124,-0.27092438272429586,-0.3258082218722298,-0.45285715257303355,0.05914397590053006,CRUISE,0
-0.5952545969851651,-1.1987548989414316,-0.07973641435069012,-1.8437035715875063,-0.2853003826736058,-0.5056221582311311,-1.1884374656796421,0.08094209997802013,LOW_SPEED,4
-0.6833656992351793,-1.2628777011230181,-0.11640386387613405,-1.947385490194587,-0.2532436582348069,-0.4598740054128833,-1.2551948042165628,7.944224159206413,TAXI,6
0.1013442648298711,-0.32578973651726373,-1.650546170651765,0.6877452486974769,-1.5270745326208817,-0.8491862485024602,-0.3161895543149813,1.0406054222609509,TURN_LEFT,7
-0.23657608608416175,-0.33972823001889274,2.9819246297824775,0.102829824085329,0.8351241178184652,2.031972191575297,-0.32823376627350703,-0.7376520603910742,TURN_RIGHT,8
0.10794014144582097,-0.1460154398003987,0.1334632779376144,0.669330554396994,-0.26163955594487537,-0.0665276398715788,-0.13569661677058878,-0.03903855959373724,CRUISE,0
0.08884146392773752,-0.3591854370773695,-1.295799735298209,0.6936273025784611,-1.2302187241586384,-0.7269760817125075,-0.3495060402346025,0.3353141989791054,TURN_LEFT,7
6.227628569052298,-2.405510942967498,-5.733939367967053,-0.4372537625136784,-0.3617725601124589,-1.8960972593248515,-2.4056270111837628,2.087315677420933,HIGH_SPEED,3
-0.06263909702530052,-0.4625961227712585,-0.1530781577849829,0.6328705564266885,-0.26153422905514545,-0.18764287925545572,-0.453855268244806,0.009943535578716715,CRUISE,0
0.13257535156053457,-0.14580455608687157,-0.06881465540702843,0.6437679519236357,-0.26165318868060283,-0.15191539117888858,-0.13565666385847025,-0.0057227288876592845,CRUISE,0
-0.5202367148887299,-0.2309212565481562,1.5690442145971875,-0.39349310999768766,-0.18648994062139004,1.6905341099652365,-0.21963397269261858,-2.002434533471517,HIGH_SPEED,3
-0.30352660932581516,-0.3433185606248638,3.6834034162495346,0.040244381318835405,-0.3766173020710279,2.6491602083774186,-0.33178162022618085,-0.9228997241915085,HIGH_SPEED,3
-0.06877356462592175,2.1730732886041313,-0.10740161642102124,0.2612120579730074,-0.1442897138021453,0.024392914354459116,2.182946065212194,0.007214221211752558,CRUISE,0
-0.06790577013677496,1.1276312551472962,-0.11483757605485055,0.47843782038577937,-0.260625131006909,-0.10098456682451537,1.137080122495055,0.0056130234498004946,CRUISE,0
0.09913305711619992,-0.14609982866898305,0.20581562576418685,0.6776574292614678,-0.26116483794187273,-0.035953058755458275,-0.13575088908926303,-0.05159340568177519,CRUISE,0
-0.0669977878050231,1.1212054939400686,-0.12064288720125743,0.6137958544480289,-0.19458293014858274,-0.1632043449391862,1.129654537890535,0.0037570896802638174,CRUISE,0
-0.05645536488865108,-0.4628908646057686,-0.2036422637517269,0.6031435022689502,-0.26158595875098795,-0.20055979625803033,-0.4538404184898591,0.01831343297074336,CRUISE,0
0.12892326571433924,-0.14585550785658288,-0.0388129226241738,0.6475210905554243,-0.26191015641157517,-0.13917229020985786,-0.13565931560042535,-0.011035794188682682,CRUISE,0
-0.6826026388961043,-1.2630051866968164,-0.11178207351778013,-1.9468266710719262,-0.26194563887442746,-0.9074550632089029,-1.2552327241265158,-0.014365557716380126,TAXI,6
0.10756280139095713,-0.14602534708895376,0.13656652339165737,0.6697044753538957,-0.26142946241482895,-0.06523072232978996,-0.13570527912764124,-0.040148480769637736,CRUISE,0
-0.06646639435350704,1.0748328376157659,-0.12394257629798072,0.6376345663614935,0.22857326508578163,-0.17370396941774338,1.0828541209137499,0.043077411993666555,CRUISE,0
-0.06436135265394484,-0.46244273671452374,-0.13904381646763886,0.6365188213868397,-0.2613347802639547,-0.18222027342988942,-0.45386269312227917,0.008615269253460865,CRUISE,0
-0.5970408526921263,-0.8870783945716247,-0.07270369687567718,-1.8201914556259278,-0.20702420212342068,-0.5401140756012779,-0.8753123507839528,-0.021771097365409175,LOW_SPEED,4
-0.5966013153780533,-0.5508129199709109,-0.07195407669440533,-1.805431571592762,-0.11986134537697866,-0.5934197041159133,-0.5388202625657039,-0.06307472145213787,LOW_SPEED,4
0.13470962647270807,-0.14576616534372097,-0.0863394796308843,0.6416186163979508,-0.2613204005290093,-0.15941742751294327,-0.1356644423015375,-0.0036120591105400133,CRUISE,0
0.13720114751844303,-0.14562445573421187,-0.10681196131190128,0.6391352538330086,-0.26131685228272405,-0.1681607148159525,-0.13566285125636465,0.0008094301639422851,CRUISE,0
-0.6826026730119521,-1.2635433293812177,-0.11177420739634387,-1.946826373557964,-0.26224257106355975,-0.907417119055175,-1.2557703206121444,-0.014456534861944183,TAXI,6
-0.06916786870780411,2.0948463996693545,-0.10097724933829162,0.35758338912507726,0.500120179794708,-0.029089711140739324,2.10446263535992,0.04844506358202879,CRUISE,0
-0.5947321675508781,-1.8061367923996723,-0.08819437438808395,-1.8449691216037545,-0.48627099802109747,-0.6393605314393183,-1.7943290350047392,0.07990496051857411,LOW_SPEED,4
-0.06800548856865911,1.1274532777850415,-0.11314963581478005,0.45058510418921904,-0.20454024297395626,-0.08225446914452877,1.1371395215148414,-0.3231419897656245,CRUISE,0
-0.021452192164948494,-0.46200982358784515,-0.49521891909808835,0.609324760532265,-0.27430380718626923,-0.3446621492754601,-0.45247512494875125,0.06414771890663203,HIGH_SPEED,3
-0.06709231061239611,1.1233475912583446,-0.1209015155864914,0.6028973770821286,-0.21465031713939914,-0.15877987484611436,1.1318821779153316,0.0037934805384910565,CRUISE,0
-0.5957786164057484,-0.39624241150613543,-0.07616203792197133,-1.7859281384713657,-0.026865171737621003,-0.6362597897271962,-0.38714822441362723,-0.16493273362725128,LOW_SPEED,4
0.11972488200134826,-0.14593228934288358,0.03670901803541923,0.6572056433391799,-0.2618799029432485,-0.10726625555574107,-0.13566674047789853,-0.023408685985588477,CRUISE,0
-0.06753030801848137,1.1271939191239415,-0.11999225325274177,0.5438379480840903,-0.2534279802918342,-0.13275291191480526,1.1361313292236412,0.00493979257261677,CRUISE,0
0.13575050411575315,-0.1457300745068423,-0.09489073822599324,0.6405775203810584,-0.26139323295275874,-0.16307915195293432,-0.1356639119531469,-0.0016287573372120387,CRUISE,0
-0.06162282035132666,-0.46267007360368645,-0.16126085402830675,0.6294065472726059,-0.26159940473691096,-0.19026216191518625,-0.4538575664211665,0.011180824758408507,CRUISE,0
-0.06100040957403556,-0.46270510294536293,-0.16622441071252042,0.6267805808562883,-0.2617200451106087,-0.19162497050237082,-0.453855268244806,0.012509091083662336,CRUISE,0
0.061874357375766575,-0.1470433209879759,0.5127370519092713,0.7001499581132765,-0.2532089227711725,0.09787210886425014,-0.13659891616639558,-0.11074674572845161,HIGH_SPEED,3
-0.0654007905456193,-0.34989912321576316,-0.3235230960118146,0.6379268062124394,4.4429202469523235,-0.2956523897101241,-0.3410123339707052,1.401347999857198,CRUISE,0
-0.06978808855909663,0.1368137648017117,-0.024263279714076078,0.6387741800699244,4.409134779573401,-0.08848480830244608,0.14519904962413432,1.729811886206813,CRUISE,0
0.13496615260821435,-0.14574971216808535,-0.08844317390573751,0.641361672521599,-0.2616614056720002,-0.16031672667734415,-0.1356556031616885,-0.0025931150802055965,CRUISE,0
-0.6005614266403017,-0.224795721567317,-0.11181497474379391,-1.9468277056091126,0.07822678673827607,3.1173601647512683,-0.21307709875247866,-2.019683800270731,LOW_SPEED,4
-0.06714508063002227,1.1242325244253435,-0.12096616006875012,0.5964785133499976,-0.22324099489554625,-0.15611424124410545,1.1328131161242498,0.003556939960020062,CRUISE,0
6.243970999066116,-2.4044833625368947,-5.7445369357404,-0.47932994506975307,-0.3680279315635122,-2.0468511997697285,-2.4046475991319114,1.074485311269533,HIGH_SPEED,3
0.09857205486475841,-0.14611575109701783,0.21042130545817517,0.678156779400115,-0.2607353133915556,-0.03398291649812625,-0.13576467814742765,-0.052666935999446426,CRUISE,0
0.12863193515439636,-0.14585710009938635,-0.03641659374731302,0.6478246900303769,-0.2616929663889583,-0.13815779532126515,-0.1356577245552525,-0.011272334767153678,CRUISE,0
0.1369796761989161,-0.1456495777873333,-0.10499346565671648,0.6393534532774791,-0.26133795501063095,-0.16740137732039215,-0.1356617905595829,-0.00039146815752226727,CRUISE,0
-0.6826025770493933,-1.263004903631429,-0.1117803138578373,-1.9468277056091126,-0.26194825337169025,-0.907570486143596,-1.2552324412740405,-0.014365557716380126,TAXI,6
0.0630178955513227,-0.14699077697546112,0.5030711830800001,0.6998437891995603,-0.253464396503709,0.0935837378614957,-0.13654924020044285,-0.10337759693764778,HIGH_SPEED,3
0.08646274427199344,-0.3652945188825731,-1.254807605481277,0.6939966255923122,-1.1734294158631655,-0.7215498405189193,-0.3556098198660721,0.17623156224330472,HIGH_SPEED,3
0.13730875328392256,-0.14560127975562764,-0.10770330917216826,0.63902747263856,-0.2615693380183887,-0.1685215250921194,-0.1356564870756732,0.0013552930373367327,CRUISE,0
-0.06730213872518705,1.1259914219755829,-0.12091843481144723,0.5762689308395765,-0.24067259514585135,-0.14746047487863387,1.134713531191829,0.0044849068447884,CRUISE,0
-0.25456584205746885,-0.34833182554954195,3.18826475134993,0.07685110776589976,-0.3405368663447799,2.1345534159418653,-0.3369631240057846,-1.3473263036835939,HIGH_SPEED,3
-0.1472485276350898,-0.22350441265369786,2.3539272242806613,0.29304760710345273,0.359222681304766,1.3551884507387644,-0.21245270191353063,-0.6920543150336544,HIGH_SPEED,3
-0.5971148371332085,2.248685891771468,-0.19290158327672124,-1.6885967230019443,-0.2432630016838726,-1.4000637893233434,2.2571142269900855,0.28438519289154873,LOW_SPEED,4
-0.6828216849231487,-1.263099801302516,-0.1203040321980845,-1.9463759644660812,-0.2612724058292565,-0.904040316583895,-1.2553363188455484,0.24208082020360125,TAXI,6
-0.06752886826711083,1.1271887885637975,-0.12000080053286559,0.5440428270170763,-0.25336112386182835,-0.13284720427287153,1.1361247882601524,0.004903401714389531,CRUISE,0
-0.06970909002737162,-0.09718400675579471,-0.28321819224037453,0.642255972444923,4.423355403685378,-0.1591697680664559,-0.08852937549006125,2.5206944080366607,CRUISE,0
0.1343806119855873,-0.14577571880054185,-0.08363977276582726,0.6419479102605391,-0.2613280572709932,-0.15825274648294857,-0.13566514943272567,-0.0035574728232011747,CRUISE,0
0.09976016273491688,-0.1461008901641852,0.20065494049439042,0.6770937079201134,-0.26057881705539654,-0.03811814762296104,-0.13575371761401467,-0.050447093647649474,CRUISE,0
-0.01733713235628263,-0.4615693030788834,-0.5296430141124411,0.6153947891438436,-0.2780294657857592,-0.3633817952723839,-0.45200983262708916,0.0691878527709572,HIGH_SPEED,3
-0.06633130811621508,1.0451245944726428,-0.12871956361767364,0.6365027285861627,0.4965913554891461,-0.17270128947522162,1.0530579108304727,0.10073872685306859,CRUISE,0
0.13717736032188554,-0.14562445573421187,-0.10662094171062186,0.6391554036422593,-0.2617062256250768,-0.16809936798058406,-0.13565966916601893,-0.0002641001537289501,CRUISE,0
-0.6005196112526692,-0.05710017875762147,-0.09933754270172974,-1.827331574342341,0.13863362549644156,-0.6617775739249473,-0.04799308014161036,-0.1132577149460584,LOW_SPEED,4
0.13697216445263474,-0.14564391647958733,-0.10492865214619083,0.6393606882761028,-0.2616470259370548,-0.16735389032560696,-0.13565542637889147,0.00046371701079361307,CRUISE,0
-0.6005614454196674,-0.22476776886032282,-0.11185748913713703,-1.9468277056091126,0.07702000950168943,3.1245997729562465,-0.21302742278652595,-1.3923781861676212,LOW_SPEED,4
0.12478009945500415,-0.1458965523377391,-0.004790688530187641,0.651866958139871,-0.2614442156493833,-0.12475873763479496,-0.13566426551874047,-0.016239686915028403,CRUISE,0
-0.06868692915214414,2.1819120053220944,-0.10910570895182156,0.20749253127685008,-0.21600350622270256,0.0591254476455509,2.191944486361481,0.00668655376747375,CRUISE,0
-0.07016649277801698,1.7645455373768089,-0.06519025291832879,0.4176516609218456,3.300317526429334,-0.02349101717661549,1.7743372027922568,1.0271771955754834,CRUISE,0
-0.5943363298207965,-2.412858577374765,-0.0953710711499759,-1.8126631893758802,-0.5918195597689621,-0.8259962358911888,-2.4023466649594853,-0.22819824065348857,LOW_SPEED,4
-0.0662754082043051,0.981722016785829,-0.13291616463201722,0.6345626670860861,1.0655733765538304,-0.16289102165780447,0.9895990741110801,0.267336075812578,CRUISE,0
-0.6002298331202909,1.168405055026976,-0.14554214603119192,-1.7909275901370805,0.08013088774481238,-1.26173371909308,1.178785482479962,-0.060418188801626166,LOW_SPEED,4
-0.06729925922244587,1.1259654153431264,-0.12092174473810674,0.5766750373978317,-0.24035250598096283,-0.14763769906969823,1.1346841852475296,0.004284757124544646,CRUISE,0
-0.5947507653827129,-1.8026724258910427,-0.08860266595102305,-1.8477018752474204,-0.47459614724386884,-0.6450960061252636,-1.790965035160929,-0.06072751109654962,LOW_SPEED,4
-0.6003231790874132,-0.2292492246886396,-0.07882252013786513,-1.8127271278310062,0.08112140870780457,-0.6450594252345438,-0.21873273399359353,0.49272285623650564,LOW_SPEED,4
0.1371687218136621,-0.1456288786308881,-0.10654131804426187,0.63916466714517,-0.26131162328819846,-0.16808096392997351,-0.13566320482195873,-0.0006462041651048614,CRUISE,0
0.11749026267843371,-0.27975835090050566,-1.8998175799072146,0.6709687744591668,-1.9692256107189008,-1.0358567161610395,-0.2701975650688042,0.6220923572306201,TURN_LEFT,7
0.13697516915114732,-0.14564621638585926,-0.10495364436299914,0.6393580512205295,-0.26149071635070026,-0.1673747936917325,-0.13565807812084607,-0.0002095138663901114,CRUISE,0
0.12979043422462938,-0.14584506982042647,-0.045940196277663874,0.6466215165209536,-0.26193910263127046,-0.1421932810360009,-0.1356582549036431,-0.009671137005201613,CRUISE,0
-0.4160460396601695,-0.3158157506804228,3.224776496829235,-0.08482406474765876,-0.5575743143713952,2.524907873601201,-0.3043132860135904,-1.4023310858924842,HIGH_SPEED,3
-0.06775710015829095,1.1276087868321805,-0.11659100087289441,0.5079387639323281,-0.2581211896283646,-0.11581868603760405,1.1368282070093527,0.0053582874422179,CRUISE,0
0.06966366268215755,-0.39989997014158685,-1.26930551312765,0.6945404675916544,-0.8524238696840484,-0.7431177973609491,-0.3901883581733629,0.18178116812279912,HIGH_SPEED,3
0.11378653357655454,-0.1459770490572481,0.08545796350173746,0.6634167882323233,-0.26129574955481716,-0.08673392417893086,-0.13568229736403303,-0.03137828393712559,CRUISE,0
-0.6005614266403017,-0.2247530848433573,-0.11178098240247507,-1.9468277056091126,0.08139966591648828,3.124159211794101,-0.2130175229498952,-0.6447098084813778,LOW_SPEED,4
0.13705742277292754,-0.14563878591944318,-0.10563744695538371,0.6392733949749525,-0.26140817293711754,-0.16767334829052552,-0.13565966916601893,-0.0004642498739747256,CRUISE,0
-0.0401382870185318,-0.46299648337839905,-0.3387960487181749,0.5881087018114495,-0.2634648485339187,-0.26075421996353754,-0.45362403634635073,0.040402683914039214,CRUISE,0
-0.0638939342415912,-0.4624827197004778,-0.14285652779832242,0.6357924816184782,-0.26204611026924074,-0.1838436924621391,-0.4538519093716632,0.007796474943372224,CRUISE,0
0.13726643711320463,-0.14561224853938487,-0.1073574722924479,0.6390658113695841,-0.26163077870406454,-0.16839133347483748,-0.13566055308000413,0.0009367981677335822,CRUISE,0
-0.06482069593904614,-0.45875527929754045,-0.13642849633413479,0.6370276378788261,1.6589111203697364,-0.11415982216714148,-0.4499893820403578,1.3738001201799697,CRUISE,0
-0.6005614016011473,-0.2247530848433573,-0.11177850878731528,-1.9468277056091126,0.08141161790397534,3.1241823872652406,-0.2130175229498952,-0.5526045463108837,LOW_SPEED,4
-0.5998595728862972,1.0070600841810111,-0.14946942951452685,-1.779942955432431,0.13226433666465195,-1.1907861039894927,1.0162195580293345,-0.3357696175701149,LOW_SPEED,4
-0.589337137474822,-0.241968060202806,1.1347970241845848,-0.46450550050681316,-0.2590411191652612,1.6874185995705255,-0.23067158340511698,3.578722220104991,HIGH_SPEED,3
0.13667864296669305,-0.1456752305880561,-0.10252650314676641,0.639659081256719,-0.26137287722406977,-0.1663262172279351,-0.13566072986280117,-0.000318686441069809,CRUISE,0
0.1276637962545085,-0.14586771505140939,-0.028464250235259832,0.6488355613333934,-0.261631712453087,-0.1347780391134675,-0.13565931560042535,-0.012382255943052152,CRUISE,0
-0.06943315854730533,2.010699375075387,-0.0963403347342641,0.38563895575033635,1.1990632572990423,-0.03863391546105859,2.0203391271526665,0.1643499470324525,CRUISE,0
-0.06638351475287002,1.0544714135607813,-0.1220539023769033,0.6368646813677714,0.4133115874273754,-0.17007087350092423,1.062421388455532,0.055068199779196435,CRUISE,0
-0.06681030713741913,1.1131963357227168,-0.12022483993222662,0.6316982837992373,-0.12022195924944057,-0.17038919541333597,1.1214671962138114,0.004357538840997104,CRUISE,0
-0.052177613175109334,-0.4629832146883704,-0.23911627532318908,0.5918623137609046,-0.26229392725979334,-0.21343831468587435,-0.4538123100251388,0.023499130267973442,CRUISE,0
-0.06663284213152343,1.0976160629748373,-0.1205999199635276,0.6384987768045608,0.021987456617013672,-0.17303301680721386,1.1057282237983181,0.012709240803906091,CRUISE,0
-0.5994433282454849,1.3050502709260863,-0.14594696620763445,-1.8326146785241868,0.03985343691255249,-1.325169073390051,1.3137739977322591,-0.02770280725627948,LOW_SPEED,4
